text,length,words,spam
trisha lunch forward by kevin g moor hou ect on am franc ortiz pm to ina rangel hou ect ect kevin g moor hou ect ect cc subject trisha lunch jeff ha approv for her to be ad for lunch everyday and bodweek thank fso,213,45,0
re we have all your favorit program at incred low price the cheapest p c price bundl window x p pro offic x p pro onli o o dollar we might have just what you need bundl macromedia studio mx oo o dollar we might have just what you need bundl adob creativ suit full oo dollar the offer is valid until june th virtual store stock is limit regard tyre sanchez orthodontist retroscreen virolog ltd london el ns unit kingdom phone mobil email robvofjfdx flashmail net thi is a confirm messag thi product is a day definit softwar note the content of thi paper is for your exclus use and should not be hour expon cpu deject wrack time sun apr,634,122,1
wti simul present the latest john thi is the updat present for the open close assumpt i will finish the close close continu trade case zimin,140,26,0
re real option confer in cambridg leno i d like to give a talk entitl diagrammat represent of real option in enron in which i will give a brief run down of a diagrammat techniqu i have develop for repres real option deal my notat allow origin manag and quant to commun unambigu while still appreci the complex and subtleti of real option i have defin a diagrammat grammar which guarante that the price of the deal follow immedi and automat from the diagram i propos to introduc the symbol and grammar then go on to present some suitabl exampl of diagram if appropri i ll talk about the link with dynam program i will need some guidanc as to how much technic detail i can go into base on the audienc all the best steve enron capit trade resourc corp from leno trigeorgi pm to steven leppard cc vinc j kaminski subject re real option confer in cambridg steve thank for agre to talk i attach the program to see the other speaker and style it is address to a profession autienc pleas give me a suitabl titl for the talk replac kaminski s slot on juli energi session and the detail of your posit thank leno at _ _ steven leppard wrote dear prof trigeorgi vinc kaminski ha suggest that i would be a suitabl speaker at your juli confer in cambridg and i d be happi to come along if requir pleas could you send me appropri detail and the audienc type expect mani thank your sincer steve leppard thconfsess doc leno trigeorgi professor of financ univers of cypru dept of busi kallipoleo po box cy nicosia cypru tel fax,1509,283,0
your gateway to wealth profil profession is a person and busi analysi tool that analyz a client s insur invest and financi plan goal to help them see their situat today compar to their object profil profession is an ideal tool for true financi plan it not onli provid a thorough analysi includ asset alloc but it can calcul tax implic in a client s plan due to it modular format it can be use for specif plan need as well as more comprehens plan thi softwar not onli provid except analysi but excel in provid simpl as well as comprehens present page by uncov multipl need produc sell more product an internet base sale enabl servic which allow user to quickli becom success in the defer compens coli market focu on mid market busi in the area of execut benefit the mid market opportun should be defin by either the number of employe within a compani or more specif by the number of highli compens execut within a compani a turnkey program that includ qualif of prospect market and sale support case design plan document and administr global insur fund transact g i f t is a sophist premium financ program that provid an altern fund mechan for life product purchas to offset larg estat and corpor liabil client with a high net worth of at least million who have an insur need and believ their exist portfolio of invest when left unliquid will earn more then they will have to pay on loan interest expens g i f t offer compel sale solut comprehens supplement illustr and access to a consortium of establish bank will and abl to lend in thi market loan are avail in both u s dollar and japanes yen pleas fill out the form below for more inform name e mail phone citi state zip primari insur carrier broker dealer if you are current contract with ani of the jefferson pilot financi famili of compani pleas disregard thi ad we don t want anybodi to receiv our mail who doe not wish to receiv them thi is a profession commun sent to insur profession to be remov from thi mail list do not repli to thi messag instead go here http www insuranceiq com optout legal notic,2061,383,1
re convers w andersen vinc forward thi to you as an fyi do you suppos you should sit in sinc you ve alreadi met victor just a thought regard ami forward by ami oberg hou ee on am richard causey enron am to ami oberg hou ee ee cc subject re convers w andersen i am in the process of set up a confer call with my contact here as well as victor burk prelimainari indic are they have not final their object yet but i will discuss that further with them i would still strongli suggest reschedul until everyon can attend and we can fulli discuss our involv to richard causey corp enron enron cc subject convers w andersen rick quick follow up ani respons yet from your contact at andersen we are hold off cancel the thur meet w hope they will get back to you by eob wednesday pl let me know what the statu is thank and regard ami oberg richard causey enron am to ami oberg hou ee ee cc subject re mit aa new valu research lab i have discuss with aa and they are follow up if i am the agenda i would cancel the meet and when i hear from aa i will e mail everyon i would suggest we not hold a meet until kean buy koenig and i can all come so that we can truli move forward or decid not to let me know what you decid thank rick to richard causey corp enron enron cc subject mit aa new valu research lab rick just want to highlight that you are the agenda for thi meet see initi notic agenda let me know if there s anyth i can do for you ami forward by ami oberg hou ee on am enron energi servic from carol moffett pm phone no phone pager eb b to richard causey corp enron enron mari hejka corp enron enron steven j kean hou ee ee ami oberg hou ee ee mark palmer corp enron enron mark ruan hou ect ect vinc j kaminski hou ect ect rick buy hou ect ect mark koenig corp enron enron cc sharron westbrook corp enron enron christi connel corp enron enron maureen mcvicker hou ee ee laura gutierrez hou ect ect shirley crenshaw hou ect ect karen k heathman hou ect ect joanni williamson corp enron enron subject meet confirm mit aa new valu research lab thi will confirm the meet request below pleas note all invite are not avail but the confirm meet time is the best time for most of the invite date thursday august time a to noon place confer room confirm attende rick causey mari hejka steve kean ami oberg mark palmer mark ruan thank for your help everyon forward by carol moffett hou ee on pm enron energi servic from carol moffett pm phone no phone pager eb b to ginger dernehl hou ee ee shirley crenshaw hou ect ect karen k heathman hou ect ect sharron westbrook corp enron enron laura gutierrez hou ect ect laura valencia corp enron enron patti pennington enron commun enron commun cc steven j kean hou ee ee vinc j kaminski hou ect ect rick buy hou ect ect richard causey corp enron enron mark ruan hou ect ect mark koenig corp enron enron mark palmer corp enron enron ami oberg hou ee ee mari hejka corp enron enron subject meet request mit aa new valu research lab good afternoon i am assist ami oberg with set up a meet among the individu list below would you be so kind as to review their calendar and let me know if they are avail dure ani of the suggest meet time meet topic mit aa new valu research lab meet purpos follow up to discuss from rick causey to brief group on convers w aa regard where they intend to go with thi effort attende steve kean vinc kaminski rick buy rick causey mark ruan mark koenig mark palmer ami oberg mari hejka suggest meet date and time thursday august anytim between a and a thursday august to noon friday august anytim between a and a friday august p to p thank you,3597,706,0
re vmi agreement ravi mayb stinson can get on thi confer call i shall be at the offic on thursday onli thi week vinc ravi thuraisingham enron commun on am to vinc kaminski mark holsworth corp enron enron cc laura benevil kristi carn enron commun enron commun kristi carn enron commun enron commun subject re vmi agreement hi vinc mark holsworth review our contract on such a short notic i thank mark for respond to our short notic request it turn out that we need to get thi databas to move forward on a number of thing and have legal save some time for us is an excel help as mention below it appear that pennwel s folk want to chat some more about thi mark can you schedul a confer call with these peopl to finalis thi contract i will be out of town all week next week on a lock down deal meet vinc may be abl to get on the confer call i would greatli appreci it if you could help us close thi one regard ravi forward by ravi thuraisingham enron commun on am russel pennwel com pm to ravi thuraisingham enron commun enron commun cc toni turnerbudd sbtglaw com subject re vmi agreement ravi i would like to schedul a confer call between you me pennwel s counsel toni turner budd and enron s counsel to discuss your chang and final the kmi end user licens agreement i propos that we have the confer call at pm cst thi monday februari pleas let me know if you are avail at thi time and if not propos an altern time for the call in addit pleas provid me with a telephon number where i can reach you for the confer call pennwel is look forward to final the licens agreement and deliv the kmi data to enron your truli russel iorio manag of busi develop pennwel corpor south sheridan road tulsa ok russel pennwel com direct fax origin messag from ravi _ thuraisingham enron net mailto ravi _ thuraisingham enron net sent thursday februari pm to rmack kmicorp com mpass kmicorp com russel pennwel com cc kristina _ lund enron net stinson _ gibner ect enron net vinc _ kaminski enron net earl _ harvey enron net traci _ william enron net subject vmi agreement hi richard here is a mark up version from our lawyer pleas have your peopl look at it and if it seem fine make the chang and send a sign copi back to me ravi forward by ravi thuraisingham enron commun on pm mark holsworth enr on pm to ravi thuraisingham enron commun enron commun gene dier corp enron enron cc subject vmi agreement pleas find attach my redlin of the vmi agreel pleas review it and send it to the vendor for their review see attach file eula doc,2514,479,0
immedi repli need dear sir i am dr jame alabi the chairman of contract award and review committe set up by the feder govern of nigeria under the new civilian dispens to award new contract and review exist one i came to know of you in my search for a reliabl and reput person to handl a veri confidenti transact which involv the transfer of a huge sum of money to a foreign account there were seri of contract execut by a consortium of multi nation in the oil industri in favor of n n p c the origin valu of these contract were deliber over invoic to the sum of us twelv million three hundr and twenti thousand unit state dollar thi amount ha now been approv and is now readi to be transfer be that the compani that actual execut these contract have been fulli paid and the project offici commiss consequ my colleagu and i are will to transfer the total amount to your account for subsequ disburs sinc we as civil servant are prohibit by the code of conduct bureau civil servic law from oper and or open foreign account in our name needless to say the trust repos on you at thi junctur is enorm in return we have agre to offer you of the transfer sum while shall be set asid for incident expens intern and extern between both parti in the cours of the transact you will be mandat to remit the balanc to other account in due cours modal have been work out at the highest level of the ministri of financ and the central bank of nigeria for the immedi transfer of the fund within work day subject to your satisfact of the abov state term our assur is that your role is risk free to accord thi transact the legal it deserv and for mutual secur of the fund the whole approv procedur will offici and legal process with your name or the name of ani compani you may nomin as the bonefid beneficiari onc more i want you to understand that have put in over twenti five year in the civil servic of my countri i am avers to have my imag and career dent thi matter should therefor be treat with utmost secreci and urgenc it deserv pleas you should signifi your intent to assist by send me a repli to thi email to state your posit on thi transact if favor we will take further step to brief you the full detail of thi viabl transact i want to assur you that thi busi propos is risk free as we have done our homework properli i quit believ that you will protect our interest by take thi deal strictli confidenti as we are still in govern servic which we intend to retir from in full honor kindli expedit action as we are behind schedul to enabl us includ thi transfer in the next batch which would constitut the new quarter payment for the financi year thank you and god bless dr jame alabi,2674,516,1
request from our mexico citi offic vinc do you or someon els down on the trade floor have a copi of thi book ricardo can borrow if not ani other idea where i can get it thx margaret forward by margaret carson corp enron on pm ricardo charvel pm to margaret carson corp enron enron cc subject request margaret first of all i apolog for not send you the inform to complet the chart that you gave me i have been travel becaus of work and then vacat mayb i spent or full work day in the offic in the last week now that i am go through my to do list i can not find that page that you gave me could you pleas send it to me again on the other hand i wa wonder if mayb within enron possibl at info central or with one of your friend at the trade desk you could get me a copi of a book titl chicago board of trade commod trade manual isbn publish fitzroy dearborn publish incorpor pub date decemb it si not in stock at the dot com librari and it will take them a long time to deliv i need thi bbok in order to produc a document that steve kean request from me a coupl of week ago thank you veri much for your help best ricardo,1117,231,0
ftr team the copi of the auction result that you got at yesterday s meet is incorrect what happen wa when i tri to sort the entir page i onli highlight the relat column and expect excel would sort the whole page as steve told me befor i should highlight the whole thing if i tri to do sort in excel i appol for the mislead and have redon the whole thing thank for the patienc wish you all have a great weekend,409,83,0
sap expens report form with the implement of sap the employe expens report form ha been modifi to reflect the new code system the procedur for it use are unchang but there are some cosmet differ one item to note the form no longer requir entri of your social secur number instead use your new personnel number assign through human resourc see http hrweb enron com for electron submit expens report enter the same number on the receipt envelop the form is now avail at the sap websit to access the form from the enron home page go to the sap intranet site http sap enron com choos one of the follow path click on quick refer tool on the left menu click drop down arrow for account payabl form click sap expens report form click on form and procedur librari on the left menu click drop down arrow for account payabl form click sap expens report form wait for it to load click enabl macro or ye allow macro after you enter the data save as excel workbook xl file extens with a new filenam do not save as excel templat xlt extens you may print the spreadsheet for submiss to account payabl or attach it to note for electron submiss instruct are avail at the websit on the same drop down box as the form if you have ani question contact the center of expertis coe at,1261,239,0
re meet w kevin hannon vinc and stinson carol brown call and we have schedul the meet for pm on thursday may it will be in kevin s offic at eb thank shirley stinson gibner pm to shirley crenshaw hou ect ect cc subject meet w kevin hannon shirley could you call carol brown and set up a time for vinc and i to meet with kevin hannon later thi week thank stinson,360,73,0
your logo and visual ident from us think of breath new life into your busi start from revamp it front endlogo and visualident we offer creativ custom design of ioqo stationeri and web site under our carefui hand thesepow marketinq tooi wiii bring a breath of fresh air into your busi and make you stand out amongth competitor you are just a click away from your futur success ciick here to see the sampl of our artwork checkour price and hot offer _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interest _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _,668,188,1
re toni hamilton toni hamilton report to mike robert in the houston offic vinc kaminski will answer these question for you at ani given time toni s start date in london will be april th thank kevin moor desleigh langfield am to kevin g moor hou ect ect cc subject toni hamilton kevin tani nath who head up the structur and research team rang thi morn to get more inform on toni can you tell me who he report to in houston and whether that person will continu to manag him remot what cost centr he should be charg to whose headcount he appear on and for what group he will be provid servic for tani wa unsur on all of the abov and want clarif also can you confirm hi start date in london thank desleigh forward by desleigh langfield lon ect on desleigh langfield to steven leppard lon ect ect cc subject toni hamilton steve all sort and we will check later in the week with it that all is okay can you pleas tell your assist to organis a desk for toni no rush obvious thank desleigh forward by desleigh langfield lon ect on desleigh langfield to european resolut center lon ect ect cc kevin g moor hou ect ect steven leppard lon ect ect anna seymour lon ect ect subject toni hamilton hi toni is a uk employe who start next monday th march we have done a quick start in nest today for him toni will be work hi first month in the houston offic howev we still need to set up a log on and note account here can you pleas send the log on and password for both account to kevin as he will be meet with toni on monday morn in the houston offic toni will not have a desk arrang for him until he come back in approxim a month so no actual pc is necessari until then one question with a uk log on and note account will toni be abl to access these from houston if it s complic can you pleas let kevin know how to do thi ani problem let me know thank desleigh,1846,367,0
impend visit juli vinc i plan to be in houston on juli i would like veri much to get togeth with you and perhap your invest guy on friday morn on the th if you and or he have the time or perhap on the th in the afternoon i would like to continu the discuss about your use marketpoint and about your invest guy consid marketpoint if he is interest when you see the progress we have made i think you will agre that it merit consider as a part of enrononlin com as well as a profit invest in it own right it is still in the situat where it can be provid exclus to whomev i choos i have been veri veri care how i have promot it so that i do not get commit to a second rate partner i also have what i think is a fundament new gener markovian forward option evalu i wrote my ph d dissert at stanford in the s defend with honor in semi markovian decis process dure the heyday of that research and i have seen direct applic in option evalu i think you will be fascin to see and review it it is present implement in prototyp form and it could be made avail to the first larg retain client on an exclus basi who is suffici interest if you want to be that retain client that would be of interest to me give me a shout via return email or by my cell phone at regard schedul i am out of town thi week but avail via email or phone at the abov address i realli hope we can get togeth that week if we possibl can thank veri much for consid my request and thank veri much for be the go between with your invest guy i deepli appreci it i hope to see you on the th or th dale nesbitt,1564,326,0
gpcm model news august new gpcm pipelin schemat avail on the web you can now view gpcm pipelin schemat on the web by go to the gpcm websit click gpcm pipelin and then click the code for the pipelin you want you can also go to that pipelin s websit by click it s url final by right click the code you can copi the pipelin schemat a powerpoint file down to your local comput and use it there onc you copi it down if you put it into your gpcm map sub folder you can view it directli from your user interfac in the data pipelin form click the ha map box on if you are a gpcm license and would like a zip file of the current set of map you can pick it up from the custom support area of the gpcm websit http gpcm rbac com from http www enerfax com natur ga market in mexico natur ga demand in mexico in the come year could grow by up to annual such demand could lead to natur ga import approach bcf per day accord to govern forecast in respons pemex propos two action the first consist of measur to increas cross border pipelin infrastructur and capac such as a new pipelin be built by coral energi into pemex s suppli hub at reynosa the possibl of a new pipelin to monterrey is still an option a second measur is to implement a ga centric explor and product program focus on five area two of which are dri natur ga basin burgo and macuspana thi second measur is intend to reduc project import by up to at present pemex s year strateg plan doe not contempl a role for privat product compani in capac other than that of technic assist storag report week prev end prev prev year region week diff full year full prod east west total,1624,321,0
fyi barclay bank plc st mari axe london ec a le email timkennedyo netscap net fax i am mr tim kennedi senior credit offic barclay bank plc london i am write follow an opportun in my offic that will be of immens benefit to both of us in my depart we discov an abandon sum of million british pound sterl twelv million five hundr thousand british pound sterl in an account that belong to one of our foreign custom late mr morri thompson an american who unfortun lost hi life in the plane crash of alaska airlin flight which crash on januari includ hi wife and onli daughter you shall read more about the crash on visit thi websit sinc we got inform about hi death we have been expect hi next of kin or rel to come over and claim hi money becaus the bank can not releas the fund unless somebodi appli for it as next of kin or relat to the deceas as indic in our bank guidelin unfortun i learnt that hi suppos next of kin be hi onli daughter die along with him in the plane crash leav nobodi with the knowledg of thi fund behind for the claim it is therefor upon thi discoveri that i and two other offici in thi depart now decid to do busi with you and releas the money to you as the next of kin or beneficiari of the fund for safe keep and subsequ disburs sinc nobodi is come for it and we don t want thi money to go back into govern treasuri as unclaim bill we agre that of thi money would be for you as foreign partner while the balanc will be for my colleagu and i we will visit your countri for the disburs accord to the percentag indic abov onc thi money get into your account pleas be honest to me as trust is our watchword in thi transact note that thi transact is confidenti and risk free as soon as you receiv thi mail you should contact me by return mail whether or not you are will to enter into thi deal in the event you are not interest i sincer ask that you disregard thi email and tell no one about it i am veri care on truncat my bank career should you mention thi to someon els i hope you can be trust in thi regard pleas note that all necessari arrang for the smooth releas of these fund to you ha been final we will discuss much in detail when i do receiv your respons via my confidenti email address timkennedyo netscap net and fax number state below pleas in your respons includ your telephon and fax number for a better commun between us best regard tim kennedi email timkennedyo netscap net fax mail sent from webmail servic at php nuke power site http yoursit com,2483,488,1
request submit access request for rakesh bharati enron com you have receiv thi email becaus you are list as an altern data approv pleas click approv to review and act upon thi request request id approv stinson gibner enron com request creat date pm request for rakesh bharati enron com resourc name eneh houston common research read write resourc type directori,361,61,0
request submit access request for pinnamaneni krishnarao enron com you have receiv thi email becaus the request specifi you as their vp pleas click approv to review and act upon thi request request id request creat date am request for pinnamaneni krishnarao enron com resourc name vpn resourc type applic,304,50,0
encount articl shalesh ganjoo as a follow up to the below messag i want to contact you to see if you have had an opportun to review the attach articl the articl will be go to print within the next two week therefor i would like to ensur the accuraci of the inform provid thank you again for your effort traci arthur forward by traci l arthur hou ect on am traci l arthur pm to david cox enron commun enron commun vinc j kaminski hou ect ect cc shelli jone hou ect ect subject encount articl shalesh ganjoo we have conduct an interview and written the attach articl for the upcom edit of the encount the associ analyst program newslett the interview wa conduct with shalesh ganjoo in regard to hi particip with the implement of storag capac as a commod to ensur our public is print the most accur inform i have attach the articl for your review pleas confirm that the inform provid from shalesh ganjoo is accur thank you in advanc for your assist traci arthur commun specialist associ analyst depart,998,185,0
re ming sit vinc thank for the updat if there is anyth i can facilit or bring more info about ming pleas let me know zimin vinc j kaminski pm to zimin lu hou ect ect cc vinc j kaminski hou ect ect subject re ming sit zimin some feedback i have receiv on ming vinc forward by vinc j kaminski hou ect on pm pinnamaneni krishnarao pm to denni benevid hou ee ee cc vinc j kaminski hou ect ect ronni chahal hou ee ee subject re ming sit denni i talk to ming for onli short time and am concern about the con scott mention i would like to know what your assess is like also i would like vinc ronni myself to talk to ming over the phone can we call him directli and talk to him pleas let me know how strongli you feel about have him as a support person thank krishna x to pinnamaneni krishnarao hou ect ect cc subject re ming sit krisna are you still interest in hire ming sit through the research group if so pleas proceed and assign him to support ee pleas let me know if i need to provid ani inform thank denni forward by denni benevid hou ee on am jame w lewi am to denni benevid hou ee ee cc scott stoness hou ee ee subject re ming sit i like db s suggest let s do it enron energi servic from denni benevid pm phone no to scott stoness hou ee ee cc jame w lewi hou ee ee subject re ming sit got a littl scare at your first sentenc i read he is no replac for jay but he could be for denni b anyway i think he would be a good fit with the group krisna ha offer to hire him in the research group he ha good program background and is excit about work for enron instead of a util such as pacificcorp he express interest in appli hi skill to make i suggest bring him in in research as a first altern i see three potenti applic where we can use hi skill to evalu best longer term fit continu ronni s model build role but with a focu within neil s group to tie rm system togeth bridg the lack of phd econometr expertis we have as are result of the departur of anoush risk manag system infrastructur develop scott stoness pm to jame w lewi hou ee ee cc denni benevid hou ee ee subject ming sit he is no replac for jay but he could be a denni b employe pro engin so would be good at math hi boss hire him a nd time at txu and again at pacificor again so he must be reliabl phd in econom and engin good from stanford ugh con doe not understand tariff i ask him and he said he is not experienc i probe too and he doe not understand regulatori that well doe not understand ancillari servic which is surpris to me sinc he start out as an plant oper side of hk power ha limit peopl manag skill he describ analyst he work with that is not capabl that he ha to jump into the excel spreadsheet and fix it for him and he can not give him feedback becaus it is a util mental he is not a good commun i ask him to describ what he did in hk power and it took him forev to explain becaus he expect me to know that plant oper meant plan the start up of oil plant overal i suspect that he is a veri solid guy when it come to analysi but not particularli creativ or good at commun and leadership he would be a great support person i would hire for analysi but not as a potenti leader go,3156,654,0
find where to buy onlin cheap viagra we provid top class world wide lifestyl medic at incred price it s onli after we ve lost everyth that we re free to do anyth peac visit not the guilti mind nemo malu felix do good and don t worri to whom,240,50,1
re fw fw get togeth thi come tuesday kim i talk to dale earli thi morn and suggest that we meet dure hi next trip to houston when we decid on time of our project vinc from kimberli watson enron enronxg on am to vinc j kaminski hou ect ect eric gadd et s enron enron cc subject fw fw get togeth thi come tuesday vinc if dale come in to see you it look like eric might be avail to meet with you as well it would be a good opportun for eric to meet dale and get a littl more inform on hi model eric s phone number is x thank kim origin messag from gadd eric sent monday april pm to watson kimberli subject re fw get togeth thi come tuesday work for me give me a call at from kimberli watson enron enronxg on pm to eric gadd et kaminski vinc subject re get togeth thi come tuesday dale pleas call me on tuesday my morn schedul is full but i am open in the afternoon vinc dale m nesbitt on am pleas respond to to vincent kaminski kimberli s watson cc subject get togeth thi come tuesday vinc kim i am fli to houston tonight and wonder if it would fit one or both of your schedul to get togeth thi come tuesday sometim for hour or so i realli want to reiniti the convers marketpoint wa have with john goodpastur and you and he said either or both of you were the right peopl to continu after hi respons shift john wa quit posit about the idea of enron acquir marketpoint narg through licens and he impli that one or both of you would be carri the ball in that direct after he hand it to you would thi come tuesday morn at am be a good time for you guy if so pleas give me an email shout at the abov address or leav a messag on my voicemail at i think you will be truli impress with the scope and progress we have been abl to make with both the short run narg and the long run narg in which you were interest not to mention our power model the progress is notic sinc you saw it both long and short term narg are have quit an impact on a number of ga decis at the moment rang from venezuelan lng north american lng import termin and term ga basi calcul trade support power plant develop ga to power price spread in key market verac of heat rate trade bank financ storag field evalu and which new pipelin we can expect to see enter and which are dog i realli hope we can fit it in and get our discuss move in a mutual product direct again i think narg can help you becom even more success and i look forward to work with you we have a new offic address and new phone number as well we move in may alto manag partner main street suit lo alto ca voic fax cellular give the phone a week or so to get debug and then switch over dale,2619,536,0
hey tell your friend to hit me up hi i ve found cool site it is a lot of program and all of them cost veri cheapli it s a url http www softforfast info and you can download them right after purhas you will no need to wait week for cd deliveri bellum babbitt allegor atchison,274,57,1
re visit to houston and vinc kaminski s research group vinc thank for the updat i m look forward to meet you too shiji shi jie deng assist professor school of isy georgia institut of technolog offic phone e mail deng isy gatech edu home page http www isy gatech edu deng on thu jul vinc j kaminski enron com wrote shiji we would like you to meet tomorrow morn start at with a few member of the group around we shall go to lunch myself stinson gibner and zimin lu at we would like you to make a present to the research group on the topic of your choic after we shall continu with individu meet we shall give you an agenda with the name and time when you arriv you can come to the lobbi of the enron build smith between and and call me or my assist shirley crenshaw to be admit to the build we are on the th floor look forward to meet you vinc kaminski shiji deng on am to shirley crenshaw enron com cc vinc kaminski subject re visit to houston and vinc kaminski s research group hi shirley an overhead would be good thank btw is there happen to be an agenda for my visit thank you shiji shi jie deng assist professor school of isy georgia institut of technolog offic phone e mail deng isy gatech edu home page http www isy gatech edu deng on fri jul shirley crenshaw enron com wrote shiji thank for the inform pleas let me know if you need av equip i e lcd projector overhead projector etc thank shirley shiji deng on am to shirley crenshaw enron com cc vinc kaminski subject re visit to houston and vinc kaminski s research group shirley i just book my flight and the hotel i ll be arriv houston on the even of and leav on i ll stay at the doubletre houston allen center for two night look forward to meet you at enron regard shiji shi jie deng assist professor school of isy georgia institut of technolog offic phone e mail deng isy gatech edu home page http www isy gatech edu deng,1883,368,0
wti trade simul present john i prepar the present in the way we discuss on wednesday in summari i have includ the follow scenario tenor year back from nov year back from nov year back from nov number of trade per day bid offer spread and net open posit allow and volum per trade is fix at bbl all togeth there are scenario includ in the present i will be on vocat start next week but i will check my e mail and phone messag to make modif you need happi holiday zimin,466,93,0
day seminar the new texa electr market fyi i thought some of you might be interest in thi half day seminar at ut bill hogan as well as speaker from the iso and puc are schedul to speak i plan to attend if we have more than we can regist as a group for person if more than attend the price is person ross baldick one of martin lin s and my advisor is the moder it may prove both interest and contenti will hogan be there lanc forward by lanc cunningham na enron on am lanc b cunningham on pm to lanc cunningham enron com cc subject fwd the new texa electr market deliv to lbcunningham mail utexa edu date tuesday apr cst to lbcunningham mail utexa edu from engin foundat subject the new texa electr market dear mr cunningham the new texa electr market and how it compar to the california market may to p m seminar present by the colleg of engin the univers of texa at austin electr reliabl council of texa ercot plan to open a pilot retail market in most area of the texa region on june thi present will address aspect of the ercot market and how texa will avoid experienc the same problem as california ut austin s center for lifelong engin is introduc a day seminar to provid an overview of how thi market will be structur present will includ offici from harvard univers of california energi institut ercot and the public util commiss of texa for more inform or to regist pleas visit our websit at www lifelong engr utexa edu or contact sharon campo at or scampo mail utexa edu thi announc wa sent as a courtesi from ut austin colleg of engin to ut engin alumni it wa e mail from the colleg s gener e mail address which is flag as engin foundat if you wish to discontinu further email messag from the colleg of engin pleas repli to thi messag with your full name degre inform and unsubscrib thank you,1801,344,0
re shalesh jim i agre with you it just burn your time and mine i shall take care of it when ravi come back from vacat vinc from jim fallon enron commun on pm to vinc j kaminski hou ect ect enron cc subject re shalesh vinc ravi never said a word to me and should have close coordin with me otherwis he should have use hi own name i have a problem with ravi act in that manner no one is question shalesh integr but the associ analyst program call me and state that shalesh told them that i had request the move if he did that he should not have use my name i am veri sensit to analyst move within a rotat it ha happen to me numer time and i do not appreci the disrupt it can caus if you need shalesh for ani reason then he will not be move regard jim vinc j kaminski ect pm to jim fallon enron commun enron commun celest robert hou ect ect ravi thuraisingham enron commun enron commun cc vinc j kaminski hou ect ect subject shalesh jim clarif regard shalesh transfer to eb the request to rotat shalesh out of research into eb came from ravi thuraisingham my understand wa that it wa fulli coordin with you and i wa more than happi to oblig shalesh is concern that hi integr is be question and i can assur you that he wa not the instig of the move my impress is that shalesh is do a veri good job and ravi is veri happi him i shall be glad to keep him in the research group in hi current role have a good th of juli vinc,1417,290,0
